Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.texasstateofmind.org,46-3992618,https://www.facebook.com/txmind/,Meadows Mental Health Policy Institute,"2800 Swiss Avenue,Dallas, Texas 75204",https://twitter.com/txmind,972-884-4660,info@texasstateofmind.org,
istexas.org,46-2877379,https://www.facebook.com/InternationalSchoolofTexas/,International School of Texas,"4402 Hudson Bend Rd,Austin, Texas 78734",https://twitter.com/IST_pyp,512-351-3403,b.emery@istexas.org,
austin.jdrf.org,23-1907729,https://www.facebook.com/jdrf.austin,JDRF,"3420 Executive Center Drive,Austin, Texas 78731",https://twitter.com/JDRFAustin,512-343-0663,austin@jdrf.org,
www.janesdueprocess.org,75-2917844,https://www.facebook.com/janesdueprocess,Jane's Due Process,"P.O. Box 685137,Austin,  78768-5137",https://twitter.com/JanesDueProcess,512-444-7891,jdprocess@gmail.com,https://www.instragram.com/janesdueprocess
www.jeremiahprogram.org,41-1801834,https://www.facebook.com/JeremiahProgramAustin,Jeremiah Program,"PO Box 50590,Austin,  78763",https://twitter.com/JeremiahATX,512-770-9036,danderson@jeremiahprogram.org,
interagencyeast.org/,84-1636308,"https://The Interagency Support Council of Eastern Williamson County, Inc.",Interagency Support Council of Eastern Williamson County,"P.O. Box 5,Taylor,  76574",,512-352-9898,interagencyeast@yahoo.com,
www.insideoutsteelband.com,46-1739062,https://www.facebook.com/Insideoutsteelband/,Inside Out Steelband,"7602 Whispering Oaks Drive,,  78745",,512-537-6790,cjmenge@ymail.com,
www.interfaithtexas.org,74-2509149,https://www.facebook.com/interfaithtexas,Interfaith Action of Central Texas,"2921 E 17th Street,Austin, Texas 78702",https://www.twitter.com/interfaithtexas,512-386-9145,donate@interfaithtexas.org,
impactaustin.org,56-2367666,https://www.facebook.com/ImpactATX/,Impact Austin,"P.O. Box 28148,Austin,  78755",https://@Impact_ATX,512-335-5540,contact@impactaustin.org,
www.campofthehills.org,74-2614354,https://www.facebook.com/pages/Camp-of-the-Hills/348714851664,Impact Christian Youth Camp Inc. dba Camp of the Hills,"1552 CR 344,Marble Falls, Texas 78654",https://twitter.com/CampoftheHills,830-693-2580,michael@campofthehills.org,
www.imagineart.net,74-3010913,,Imagine Art,"2830 Real Street,Austin, Texas 78722",,512-448-1840,debbie@imagineart.net,
www.austinifa.org,74-2741191,https://indiafinearts,"India Fine Arts, Inc","9917 Spicewood Mesa,Austin, Texas 78759",https://indiafinearts,512-918-1351,indiafinearts@hotmail.com,https://None
www.ideapublicschools.org,74-2948339,https://www.facebook.com/ideapublicschools,IDEA Public Schools,"2800 IH-35 South,Austin, Texas 78704",https://www.twitter.com/IDEAschools,512-468-8178,Larkin.Tackett@ideapublicschools.org,
www.manosdecristo.org,74-2511974,https://www.facebook.com/ManosATX,Manos de Cristo,"4911 Harmon Avemue,Austin, Texas 78751",https://twitter.com/ManosATX,512-628-4201,jgardiner@manosdecristo.org,https://www.instagram.com/manosatx/
insidebooksproject.org/,27-5409456,https://www.facebook.com/insidebooksproject,Inside Books Project,"3121 East 12th Street,Austin, Texas 78702",https://twitter.com/InsideBooksATX,512-655-3121,insidebooksproject@gmail.com,https://www.instagram.com/insidebooksproject/
ourmal.org,81-1632112,https://www.facebook.com/MalFFunctionsRescue/,Mal-FFunctions Disqualified Military Working Dog Rescue,"8708 Capehart Cove,Austin, Texas 78733",,512-432-5005,malffunction@gmail.com,https://www.instagram.com/Malffunctions
mainspringschools.org,74-1143055,https://www.facebook.com/MainspringSchools,Mainspring Schools,"1100 W Live Oak St,Austin, Texas 78704",https://twitter.com/mspringschools,512-442-2301,info@mainspringschools.org,https://www.instagram.com/mainspringschools/
www.marathonkids.org,06-1722171,https://www.facebook.com/MarathonKids,Marathon Kids,"PO Box 41317,Austin,  78704",https://www.twitter.com/MarathonKids,512-477-1259,development@marathonkids.org,https://www.instagram.com/marathonkids/?hl=en
www.marbridge.org,74-1183095,https://www.facebook.com/AWholeNewLife,Marbridge Foundation ,"2310 Bliss Spillar Road,Manchaca , Texas 78652",https://twitter.com/Marbridge1,512-282-1144,lannear@marbridge.org,
www.lupearte.net,74-2995052,https://www.facebook.com/lupearte1,LUPE Arte,"P.O. Box 16018,Austin, Texas 78761",https://twitter.com/maryloucastle,512-407-9911,marylou.lupearte@gmail.com,
www.loveandcuddlespetrespitecare.org,47-4973006,https://www.facebook.com/catnipcasacatrefuge,Love & Cuddles Pet Respite Care offered by Catnip Casa Cat Refuge,"PO Box 81663,Austin,  78708",https://www.twitter.com/CatnipCasaCats,512-387-8029,penny@catnipcasa.org,https://www.instagram.com/loveandcuddlespetrespitecare
www.cstx.wish.org ,74-2357788,https://www.facebook.com/MakeAWishCSTX,Make-A-Wish Central & South Texas,"2224 Walsh Tarlton Lane,Austin , Texas 78746",https://twitter.com/MakeAWishCSTX,512-329-9474,jill@cstx.wish.org,https://www.instagram.com/makeawishcstx/
www.lscctx.org,74-3001674,https://www.facebook.com/LoneStarCares,Lone Star Circle of Care,"205 E. University Ave.,Georgetown, Texas 78626",https://twitter.com/LoneStarCares,512-686-0152,vbrown@lscctx.org,
www.ltlov.org,26-3658670,https://www.facebook.com/LTlov-1390187224568470/,LTlov,"2121 Lohman's Crossing Rd,lakeway,  78734",https://twitter.com/LTlovZogas,512-415-7739,president@ltlov.org,
www.thelongcenter.org,74-2867681,https://www.facebook.com/longcenteraustin,Long Center,"701 W. Riverside Dr.,Austin, Texas 78704",https://twitter.com/longcenter?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,512-457-5111,jniemiec@thelongcenter.org,
lizzyshospice.com,45-5088620,https://www.facebook.com/pages/Lizzys-Hospice-House/462661443770083,Lizzy's Hospice House,"PO Box 693,Dripping Springs,  78620",https://@houselizzys,512-699-9855,lizzyshospice@gmail.com,https://@lizzyshospice
greengatefarms.net/new-farm-institute/,45-3253501,https://www.facebook.com/greengatefarms/,New Farm Institute,"8310 Canoga Avenue ,Austin , Texas 78724",https://twitter.com/greengatefarms,512-484-2746,info@newfarminstitute.org,https://www.instagram.com/greengatefarms/
livestrong.org,74-2806618,https://facebook.com/LIVESTRONG,LIVESTRONG Foundation,"2201 E. 6th St. ,Austin, Texas 78702",https://twitter.com/LIVESTRONG,512-279-8142,donations@livestrong.org,
nchmuseum.org,74-1400026,https://facebook.com/nchmuseum,Neill-Cochran House Museum,"2310 San Gabriel St,Austin, Texas 78705-5014",,512-478-2335,info@nchmuseum.org,
www.neuropathyalliancetx.org,27-4972607,https://www.facebook.com/Neuropathy-Alliance-of-Texas-194152170595779/,Neuropathy Alliance of Texas,"PO Box 40874,Austin,  78704",,512-553-9130,info@neuropathyalliancetx.org,https://www.instagram.com/neuropathytx/
www.mstexas.org,13-5661935,https://www.facebook.com/NMSStexas,National Multiple Sclerosis Society,"9600 N. Mopac,Austin, Texas 78759",https://www.twitter.com/MSsocietyTX,512-340-2700,Tina.Ward@nmss.org,
www.nwf.org/southcentral,53-0204616,https://www.facebook.com/NWFSouthCentral,National Wildlife Federation,"505 East Huntland Drive,Austin, Texas 78752",https://twitter.com/nwfsouthcentral,512-610-7771,floryg@nwf.org,
www.newlifetexas.org/,74-2427372,,New Life Institute,"607 Rathervue Place,Austin, Texas 78705",,512-469-9447,newlifetexas@sbcglobal.net,
www.lonestarparalysis.org,74-2931329,https://www.facebook.com/LoneStarParalysisFoundation/,Lone Star Paralysis Foundation,"7900 FM 1826, Bldg II Rm 105,Austin, Texas 78737",https://www.twitter.com/LSPFoundation,512-217-9932,caitlyn.voelker@gmail.com,
www.missingkids.com/texas,52-1328557,https://www.facebook.com/missingkidstexas,"National Center for Missing & Exploited Children, Texas Regional Office","8668 Spicewood Springs Rd., Suite 200,Austin, Texas 78759",https://twitter.com/ncmectx,512-750-7366,nrodill@ncmec.org,
www.prochoicetexas.org,74-2543342,https://www.facebook.com/prochoicetexas,NARAL Pro-Choice Texas Foundation,"PO Box 684602,Austin,  78768",https://twitter.com/naraltx,512-462-1661,info@prochoicetexas.org,
www.mcssaustin.org,74-2977031,https://www.facebook.com/mcssaustin/,Muslim Community Support Services,"6016 Rickerhill Lane,Austin,  78739-1616",,512-828-7840,dmkanawati@gmail.com,
www.namiaustin.org,74-2374858,https://www.facebook.com/NAMIAustin?ref=hl,NAMI Austin,"P.O. Box 302398,Austin,  78703",https://twitter.com/NAMIAustin,512-420-9810,karen.ranus@namiaustin.org,
https://infusioncenter.org,27-3869888,https://www.facebook.com/infusioncenter/,National Infusion Center Association,"1101 W. 34th Street,Austin,  78705",https://twitter.com/infusioncenter,512-623-7705,brian.nyquist@infusioncenter.org,https://www.instagram.com/iv_advocate/
www.nataliegeorgeproductions.com,26-3676365,https://www.facebook.com/NatalieGeorgeProductions/,Natalie George Productions ,"7910 Burleson Rd #1b,Austin,  78744",https://twitter.com/NatGeoProd,512-415-5017,nataliegproductions@gmail.com,https://www.instagram.com/natalie_george_productions/?hl=en
www.mrcaustin.org,26-3636863,https://www.facebook.com/multiculturalrefugeecoalition,Multicultural Refugee Coalition ,"PO Box 41566,Austin ,  78704",https://www.twitter.com/MRCAustin,512-789-1033,info@mrcaustin.org,
mojatu.org,46-1860996,https://www.facebook.com/MojaTu2,Moja Tu,"2900 W. Anderson Ln., C-200 #219,Austin,  78757",https://twitter.com/moja_tu,512-656-8971,kathy@mojatu.org,
www.milkbank.org,74-2883760,https://www.facebook.com/donatebreastmilk,Mothers' Milk Bank at Austin,"2911 Medical Arts St. #12,Austin, Texas 78705",https://twitter.com/MilkBank,512-494-0800,info@milkbank.org,https://www.instagram.com/austinmilkbank
www.huttohasheart.org,46-3580653,https://www.facebook.com/huttohasheart/,Hutto Has Heart,"PO Box 65,Hutto,  78634",,512-632-1008,huttohasheart@gmail.com,
www.housingworksaustin.org,20-8249818,https://www.facebook.com/HousingWorksAustin,HousingWorks Austin,"P.O. Box 41833,Austin,  78704",https://twitter.com/housingworksatx,512-454-1444,info@housingworksaustin.org,
www.rabbitresource.org,74-2708384,https://www.facebook.com/rabbitresource/,House Rabbit Resource Network,"P.O. Box 2381,Pflugerville,  78691",https://@HRRNluvsbunnies,512-444-3277,hrrn@rabbitresource.org,
www.bethanyhof.org,74-2086912,,House of Friends ,"10010 Anderson Mill Road,Austin, Texas 78750",,512-258-6017,s.petersen419@gmail.com,
www.hydeparktheatre.org,74-2702988,https://www.facebook.com/pages/Hyde-Park-Theatre/24373611223,Hyde Park Theatre,"511 W.43rd Street,Austin, Texas 78751",https://www.twitter.com/hydeparktheatre,512-479-7530,hydeparktheatre@gmail.com,
www.htu.edu,74-1180151,https://www.facebook.com/HustonTillotson/,Huston-Tillotson University,"900 Chicon Street,Austin, Texas 78702",https://twitter.com/hustontillotson,512-505-3006,lyjackson@htu.edu,
www.houndrescue.com,33-1112646,https://www.facebook.com/HoundRescue/,Hound Rescue,"PO Box 28087,Austin,  78755",https://twitter.com/Hound_Rescue,401-369-9266,amy@houndrescue.com,https://www.instagram.com/hound_rescue/
www.hospiceaustin.org,74-2200596,https://www.facebook.com/hospiceaustin,Hospice Austin,"4107 Spicewood Springs Road,Austin, Texas 78759",https://twitter.com/HospiceAustin,512-342-4791,emarvin@hospiceaustin.org,https://www.instagram.com/hospiceaustin
www.housethehomeless.org,74-2616644,https://www.facebook.com/UniversalLivingWage,HOUSE THE HOMELESS,"PO BOX 2312,AUSTIN,  78768",https://twitter.com/universalivwage,512-796-4366,BLYTHEPLUNKETT@AOL.COM,
www.thehorselink.org,45-5234912,https://www.facebook.com/AustinHorseLink?fref=ts,HorseLink,"PO Box 300571,Austin,  78703",https://twitter.com/HorselinkInfo,512-360-8499,info@thehorselink.org,https://instagram.com/thehorselink
www.hopehouseaustin.org,74-1551417,https://www.facebook.com/hopehouseaustin,Hope House of Austin,"PO Box 457,Liberty Hill,  78642",,512-864-4788,eschulze@hopehouseaustin.org,
www.hope4minds.org,32-0351208,https://www.facebook.com/hope4jd,HOPE4MINDS,"9600 Escarpment Blvd., Suite 745-24,Austin,  78749",https://twitter.com/hope4minds,512-845-1466,ronda@hope4minds.org,
www.hope4austin.org,47-3370326,https://www.facebook.com/Hope4Austin/,HopeAustin,"13809 Research Blvd. Suite 810,Austin,  78750",,512-788-0978,Monica@Hope4Austin.org,https://www.instagram.com/hope4austin/
www.hopealliancetx.org,74-2277114,https://www.facebook.com/hopealliance,Hope Alliance,"1011 Gattis School Rd. Ste 106,Round Rock, Texas 78664",,512-485-2318,melinda.biggs@hopealliancetx.org,
www.helpinghandhome.org,74-1144638,https://www.facebook.com/helpinghandhome,Helping Hand Home for Children,"3804 Avenue B,Austin, Texas 78751",https://twitter.com/helpinghandhome,512-600-7897,jfreeman@helpinghandhome.org,
www.helpourwounded.org,27-1607659,https://www.facebook.com/helpourwounded.HOW,Help Our Wounded,"402 W. Palm Valley Blvd.,Round Rock,  78664",,512-750-9722,rosie@helpourwounded.org,
www.heroeslodge.org,46-5442062,https://www.facebook.com/heroeslodge.austin,Heroes Lodge Project,"1000 Brazos,Austin, Texas 78701",https://www.twitter.com/heroes_lodge,512-470-3021,info@heroeslodge.org,https://www.instagram.com/heroes_lodge
heroesnightout.org,80-0243988,https://www.facebook.com/HeroesNightOut/,"Heroes Night Out,Inc","1150 S Bell Blvd,Cedar Park, Texas 78613",https://twitter.com/HNOVRC,512-986-7660,wes@heroesnightout.org,
Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.partnershipsforchildren.org,43-2004770,https://www.facebook.com/PartnershipsforChildren?fref=nf,Partnerships for Children,"P.O. Box 204444,Austin,  78720",https://twitter.com/PFCatx,512-834-4756,kori@partnershipsforchildren.org,https://www.instagram.com/partnershipsforchildren
www.popupbirthday.org,47-5078088,https://www.facebook.com/popupbirthday/,Pop-Up Birthday,"3300 Bee Caves Road,Austin,  78746",,512-965-0061,laila@popupbirthday.org,https://www.instagram.com/popupbirthday/
www.pollyannatheatrecompany.org,73-1636047,https://www.facebook.com/pages/Pollyanna-Theatre-Company/190011411039528,Pollyanna Theatre Company,"P. O. Box 302037,Austin,  78703",,512-743-7966,Pollytheatre@gmail.com,
www.pplt.org,74-2989863,https://www.facebook.com/PinesAndPrairiesLandTrust,Pines and Prairies Land Trust,"PO Box 737,Bastrop,  78602",https://twitter.com/PinesPrairiesLT,512-308-1911,melanie@pplt.org,
www.planctx.org,74-2861614,https://www.facebook.com/pages/PLAN-of-Central-Texas/373520058703,"Planned Living Assistance Network of Central Texas, Inc.","P. O. Box 4755,Austin,  78765",https://twitter.com/search?q=%22PLAN%20of%20Central%20Texas%22&src=typd,512-851-0901,info@planctx.org,
www.ppgreatertx.org,52-1243220,https://www.facebook.com/ppgreatertx,Planned Parenthood of Greater Texas,"201 E. Ben White, Ste. B,Austin, Texas 78704",https://www.twitter.com/ppgreatertx,800-230-7526,development@ppgt.org,
www.thepfoundation.org,26-0134020,https://www.facebook.com/pflugervilleeducationfoundation,Pflugerville Education Foundation ,"1401 West Pecan Street,Pflugerville, Texas 78660",,512-594-0375,pef@pfisd.net,
www.pflugervillepetsalive.org,45-5363556,https://www.facebook.com/pflugervillepetsalive,Pflugerville Pets Alive!,"PO Box 3433,Pflugerville,  78691",https://twitter.com/ppainfo,512-900-1772,kim@pflugervillepetsalive.org,https://www.instagram.com/pflugervillepetsalive/
https://www.texvetpets.org/about-us/tvmf/,74-1983485,https://www.facebook.com/pages/Texas-Veterinary-Medical-Foundation/355768877782932?ref=hl,Texas Veterinary Medical Foundation,"8104 Exchange Drive,Austin, Texas 78754",https://twitter.com/TexasVMF,512-452-4224,ltibbitts@tvma.org,https://www.instagram.com/texasvmf/
www.texsar.org/,84-1644603,https://www.facebook.com/TEXSAR,"Texsar, Inc.","P.O. Box 171258,Austin,  78717",https://twitter.com/texsar1,512-956-6727,karen.knox@texsar.org,
www.texasstringscamp.com,47-1064264,https://www.facebook.com/texasstrings/,Texas Strings Camp,"555 East 5th Street,Austin,  78701",,512-923-6502,violingrad@gmail.com,https://instagram.com/tx_stringscamp
www.peoplefund.org,74-2814572,https://www.facebook.com/peoplefund,PeopleFund,"2921 E. 17th Street,Austin, Texas 78702",https://www.twitter.com/peoplefund,512-222-1016,acooney@peoplefund.org,https://www.instagram.com/peoplefund/
www.stemedlabs.org,47-1952118,https://www.facebook.com/stemedlabs,STEMed Labs,"3571 Far West Blvd. #38,Austin,  78731",https://twitter.com/stemedlabs,678-457-9616,ripal@stemedlabs.org,
www.steponward.org,47-2414072,https://www.facebook.com/GraceFoundationUSA/,Step Onward Foundation,"PO BOX 154016, AUSTIN ,  78715",https://twitter.com/steponward,512-657-6743,patrice@steponward.org,
www.texasbookfestival.org,74-2776425,https://www.facebook.com/TexasBookFestival,Texas Book Festival,"610 Brazos St,Austin, Texas 78701",https://twitter.com/texasbookfest,512-477-4055,bookfest@texasbookfestival.org,https://www.instagram.com/texasbookfest/
www.texasenvironment.org/fund/,74-2808805,https://www.facebook.com/texasenvironment,Texas Campaign for the Environment Fund,"105 West Riverside Drive,Austin, Texas 78704",https://twitter.com/txenvironment,512-326-5655,dobbs@texasenvironment.org,
www.skillpointalliance.org,74-2704188,https://www.facebook.com/skillpointalliance,Skillpoint Alliance,"201 East Second Street, Suite B,Austin, Texas 78701",https://www.twitter.com/skillpoint,512-323-6773,communications@skillpointalliance.org,
www.txcharitableclinics.org,33-1115138,https://www.facebook.com/texasassociationofcharitableclinics,Texas Association of Charitable Clinics,"3710 Cedar Street #213,Austin, Texas 78705",,512-777-8929,jody@txcharitableclinics.org,
www.teamfocususa.org,27-0015821,https://www.facebook.com/TeamFocusAustinTX/,Team Focus Texas,"110 Mountain Creek Pass,Georgetown, Texas 78633",,512-769-6023,helencarruth08@gmail.com,
www.tapestry.org,74-2551648,https://www.facebook.com/TapestryDanceCompany,Tapestry Dance Company,"4544 S. Lamar Blvd #200,Austin, Texas 78745",https://Twitter.com/TapestryDance,512-474-9846,dance@tapestry.org,https://www.Instagram.com/tapestrydancecompany
www.symphonyofsoul.org,74-2966932,https://www.facebook.com/SymphonyofSoulCharity,Symphony of Soul,"3801 N. Capital of Texas Hwy.,Austin,  78746",https://www.twitter.com/symphonyofsoul1,512-699-9298,Leslie@symphonyofsoul.org,
www.texasjailproject.org/,45-2666807,https://www.facebook.com/texasjailproject,Texas Jail Project,"1712 E. Riverside Drive,Austin,  78741",https://twitter.com/TxJailProject,512-469-7665,info@texasjailproject.org,
www.sustainablefoodcenter.org,74-2441468,https://www.facebook.com/SustainableFoodCenter,Sustainable Food Center,"2921 E 17th St Building C,Austin, Texas 78702",https://twitter.com/SFClocal,512-220-1094,becca@sustainablefoodcenter.org,
www.tapestrysingers.org,74-2675458,https://www.facebook.com/tapestrysingersatx/,Tapestry Singers,"PO Box 49578,Austin,  78765-9578",https://@TapestrySingers,512-923-0412,info2sing@tapestrysingers.org,https://www.instagram.com/tapestrysingers
www.successfulsmilesoftexas.org,47-5200652,https://www.facebook.com/SuccessfulSmilesofTexas,Successful Smiles of Texas,"2509 Gardenia Drive,Austin, Texas 78727",,512-270-9773,info@successfulsmilesoftexas.org,https://www.instagram.com/successfulsmiles
studentcharities.org,45-4807210,https://www.facebook.com/studentcharities,Student Charities,"PO Box 3393,Cedar Park,  78630",https://twitter.com/stucharities,512-736-5412,info@studentcharities.org,
www.survive2thrivefoundation.org,47-3856506,https://survive2thrivefoundation,Survive2Thrive Foundation,"1779 Wells Branch Parkway #110B # 132,Austin,  78728",https://s2tfoundation,512-308-6028,csantana@survive2thrivefoundation.org,https://survive2thrivefoundation
streetyouthministry.org,46-1449556,https://www.facebook.com/streetyouthministry,Street Youth Ministry,"408 W. 23rd St. Basement,Austin, Texas 78705",https://twitter.com/streetyouth,512-553-3796,terry@streetyouthministry.org,
www.streetcatrescue.com/,20-5131636,https://www.facebook.com/streetcatrescuetx?ref=hl,Street Cat Rescue,"P.O. Box 2524,Round Rock,  78680",https://twitter.com/streetcatrescue,512-762-3597,dpowell@abfurn.com,
www.storycircle.org,74-2838409,https:// www.facebook.com/StoryCircleNetwork,Story Circle Network,"Story Circle Network,Estes Park,  80517-1670",https://twitter.com/storycircle,512-306-8936,storycircle@storycircle.org,https://none
www.studentinc.org,74-1934031,,Student INC,"10901 Stonelake Blvd,Austin, Texas 78759",https://twitter.com/wearestudentinc,512-551-6054,kelly.ballard@bazaarvoice.com,https://www.instagram.com/wearestudentinc/
www.swansongs.org,20-3174875,https://www.facebook.com/swansongsaustin,Swan Songs,"PO Box 41475,Austin,  78704",https://twitter.com/swansongsaustin,512-416-7926,info@swansongs.org,
www.texasappleseed.org,74-2804268,https://www.facebook.com/TexasAppleseed,Texas Appleseed,"1609 Shoal Creek Blvd,Austin, Texas 78701",https://twitter.com/texasappleseed,512-473-2800,jsauer@texasappleseed.net,
www.taasa.org,75-1957156,https://facebook.com/taasa,"Texas Association Against Sexual Assault, Inc.","6200 La Calma Dr #110,Austin, Texas 78752",https://twitter.com/taasa,512-474-7190,emorris@taasa.org,https://instagram.com/taasa_tx
www.texadvocates.org,74-2356460,https://www.facebook.com/txadvocates/,Texas Advocates,"8001 Centre Park Drive, Suite 100,Austin,  78754",,512-522-6591,annessa.lewis@texadvocates.org,
www.komenaustin.org,75-2854966,https://www.facebook.com/komenaustin,Susan G. Komen Austin,"1705 S Capital of TX Hwy ,Austin, Texas 78746",https://www.twitter.com/komenaustin,512-473-0900,events@komenaustin.org,
www.texasafterviolence.org,80-0294810,https://www.facebook.com/TexasAfterViolenceProject,Texas After Violence Project,"P.O. Box 41476,Austin,  78704",https://twitter.com/txafterviolence,512-916-1600,info@texasafterviolence.org,
talarts.org,74-2073687,https://www.facebook.com/pages/Texas-Accountants-and-Lawyers-for-the-Arts/100467306672710,Texas Accountants and Lawyers for the Arts,"PO Box 144722,Austin,  78714",,512-459-8252,centraltexas@talarts.org,
www.txchildren.org,75-2687008,https://www.facebook.com/TexansCare,Texans Care for Children,"1106 Clayton Lane, Suite 111W,Austin, Texas 78723",https://twitter.com/putkids1st,512-473-2274,info@txchildren.org,
www.texas4000.org,20-0371876,https://www.facebook.com/texas4000,Texas 4000 for Cancer,"P.O. Box 6459,Austin,  78762",https://twitter.com/Texas4000,737-300-2318,courtney@texas4000.org,https://www.instagram.com/texas4000/
www.austinhighfoundation.org,74-2735283,https://www.facebook.com/pages/Stephen-F-Austin-High-School-Continuing-Education-Foundation/262246469673,Stephen F. Austin High School Continuing Education Foundation,"c/o Austin Trust Co., 336 S. Congress Ave., Ste 100,Austin, Texas 78704",https://twitter.com/GoAHSMaroons,512-517-9405,maryjane@moreland.com,
www.tex-arts.org,86-1150456,https://www.facebook.com/pages/TexARTS/107055352708308?ref=hl,TexARTS Association ,"2300 Lohman's Spur,Austin, Texas 78734",https://twitter.com/TexARTS,512-852-9079,Jarret@tex-arts.org,
www.teatrovivo.org,20-4868128,https://www.facebook.com/teatrovivoaustintx,Teatro Vivo,"PO Box 42374,Austin,  78704",https://twitter.com/teatrovivotx,512-956-8486,info@teatrovivo.org,
www.tenthousandvillages.com/austin,56-2361525,https://www.facebook.com/TenThousandVillagesAustin,Ten Thousand Villages,"4803 Burnet Rd,Austin, Texas 78756",https://twitter.com/AustinVillages,512-440-0440,manager.austin@tenthousandvillages.com,
austin.teenandfamilyservices.org/,61-1717245,,Teen and Family Services Austin,"4214 N. Capital of Texas Hwy.,Austin, Texas 78746",,512-502-5874,austininfo@teenandfamilyservices.org,
www.redemptivework.org,46-3925500,https://www.facebook.com/redemptivework,Redemptive Work,"1122 Colorado St Suite 105,Austin, Texas 78701",https://twitter.com/redemptivework,512-994-4684,redemptivework@gmail.com,
www.rebuildingtogetheraustin.org,46-2632455,https://www.facebook.com/rebuildingtogetheraustin,Rebuilding Together Austin,"P.O. Box 6939,Austin,  78762",https://twitter.com/rtogetheraustin,512-636-4498,cindy@rebuildingtogetheraustin.org,https://@rebuildingtogetheraustin
www.rbiaustin.org,80-0329998,https://www.facebook.com/rbiaustin,RBI Austin,"313 E. Anderson Lane, Suite 100,Austin,  78752",https://www.twitter.com/rbiaustin,512-537-7105,amanda.jackson@rbiaustin.org,https://www.instagram.com/rbiaustin
www.rawsonsaunders.org,74-2820712,https://www.facebook.com/RawsonSaundersSchool,Rawson Saunders,"2614 A Exposition Blvd,Austin, Texas 78703",https://www.twitter.com/RawsonSaunders,512-476-8382,abrubaker@rawsonsaunders.org,
www.redarena.org,26-4026721,https://www.facebook.com/#!/pages/RED-Arena/148500235204189,RED Arena,"1601 Bell Springs Rd,Dripping Springs, Texas 78620",https://twitter.com/REDarenaTX,512-807-6505,info@REDarena.org,
www.projecttransitions.org,74-2502171,https://www.facebook.com/projecttransitions,Project Transitions,"PO Box 4826,Austin,  78765",,512-454-8646,skrueger@projecttransitions.org,https://www.instagram.com/projtransitions/
pugrescueaustin.com/,27-0472435,https://www.facebook.com/PugRescueofAustin,Pug Rescue of Austin,"PO box 170428,Austin,  78717",https://twitter.com/pugrescueaustin,512-554-3070,hanna.m.cofer@gmail.com,
www.citizen.org/texas,521263996,https://www.facebook.com/publiccitizentx/,Public Citizen Foundation,"309 E 11th St, Suite 2,Austin, Texas 78701",https://twitter.com/publiccitizentx,512-637-9462,kwhite@citizen.org,
www.texanbynature.org,45-1864591,https://www.facebook.com/texanbynature/,Texan by Nature,"3500 Jefferson St., Ste 301,Austin, Texas 78731",https://www.twitter.com/TexanbyNature,512-284-7482,emily@texanbynature.org,https://www.instagram.com/texanbynature/
www.prizerartsandletters.org,81-3801442,https://www.facebook.com/PrizerGallery/,Prizer Arts & Letters,"2023 E. Cesar Chavez,Austin, Texas 78702",,512-575-3559,carrie@prizerartsandletters.org,
texas.pchas.org,75-0818172,https://www.facebook.com/PCHASWay/,Presbyterian Children's Homes and Services,"5920 William Cannon Drive,Austin, Texas 78749",https://twitter.com/PCHAS,512-476-1234,allison.harris@pchas.org,https://www.instagram.com/pchastx/
www.powerforparkinsons.org,47-4394675,https://www.facebook.com/powerforparkinsons,Power for Parkinsons,"10900 Research Blvd.,Austin,  78759",https://www.twitter.com/powerparkinsons,512-750-8091,info@powerforparkinsons.org,https:///www.instagram.com/powerforparkinsons
www.projectschoolhouse.org,20-1705489,https://www.facebook.com/ProjectSchoolhouse/,Project Schoolhouse,"PO Box 609,Austin,  78767",https://twitter.com/pschoolhouse,866-982-0498,tab@projectschoolhouse.org,https://www.instagram.com/projectschoolhouse/
www.stemdevelopment.org,27-0354293,https://www.facebook.com/STEMdevelopmentworldwide/,STEM Development Worldwide Foundation,"5133 S. FM 549,Rockwall , Texas 75032",https://twitter.com/STEMDevWorld,469-402-0071,kevin@gobehope.com,
www.rockride.org,74-2917659,https://www.facebook.com/ROCKRideOnCenter/,"R.O.C.K., Ride On Center for Kids","P.O.Box 2422,Georgetown,  78627",https://twitter.com/ROCKRideOn,512-930-7625,kathy@rockride.org,
www.ssplearningcenter.org,46-3028927,https://www.facebook.com/SSPLearningCenter,SSP Learning Center,"PO BOX 41213,Austin,  78704",https://twitter.com/ssp,512-788-7255,christina@ssplearningcenter.org,https://www.instagram.com/ssplearningcenter/
www.spiritreins.org,06-1692909,https://www.facebook.com/pages/Spirit-Reins/119092691696?ref=hl,Spirit Reins,"P.O. Box 368,Liberty Hill,  78642",https://twitter.com/SpiritReins,512-515-0845,gaylen@spiritreins.org,https://www.instagram.com/spiritreins/?hl=en
www.spectrumatx.org,74-2971705,https://www.facebook.com/SpectrumATX/,Spectrum Theatre Company,"4101 Monticello Circle,Austin, Texas 78721",https://twitter.com/spectrumatx,512-497-1157,spectrumtheatreco@gmail.com,
